Region,Hazard Event,Quarter,Year,Duration,Fatalities,Injuries,Property Damage,Hazard Event Grouped
3,Flooding,4,2009,1,0,0,124330,Flooding
4,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,118103,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,101532,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,96890,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,93257,Storms
4,Severe Storm/Thunder Storm/ Wind,1,2009,1,0,0,91402,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,86295,Storms
6,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,80742,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,74393,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,68626,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,67954,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,67757,Storms
6,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,65804,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,65760,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,63566,Storms
3,Flooding,4,2009,1,0,0,61315,Flooding
5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,59235,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,59166,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,46490,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,44864,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,43713,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,34468,Storms
3,Flooding,4,2009,1,0,0,34154,Flooding
4,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,33580,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,33501,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,33270,Storms
6,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,32290,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,32179,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,31783,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,31488,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,31333,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,30385,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,29922,Storms
3,Severe Storm/Thunder Storm/ Wind,4,2009,1,0,0,28971,Storms
6,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,28660,Storms
1,Flooding,4,2009,1,0,0,16917,Flooding
2,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,15558,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2009,1,0,0,15468,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,14376,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2009,1,0,0,7284,Storms
2,Coastal,2,2009,1,12,0,0,Coastal
2,Coastal,3,2009,1,10,10,0,Coastal
2,Coastal,3,2009,1,12,12,0,Coastal
3,Heat,4,2009,1,12,0,0,Drought/Heat
6,Tornado,1,2010,1,0,0,3746223,Storms
3,Lightning,3,2010,1,0,0,3542414,Lightning
2,Lightning,3,2010,1,0,0,1630853,Lightning
5,Tornado,3,2010,1,0,0,1378997,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,1313648,Storms
2,Hail,2,2010,1,0,0,784991,Hail
2,Hail,2,2010,1,0,0,536954,Hail
2,Hail,2,2010,1,0,0,515261,Hail
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,479009,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,448161,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,390035,Storms
3,Flooding,3,2010,1,0,0,378003,Flooding
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,377176,Storms
2,Hail,2,2010,1,0,0,345732,Hail
2,Hail,2,2010,1,0,0,341800,Hail
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,339676,Storms
1,Flooding,2,2010,1,0,0,339486,Flooding
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,322905,Storms
2,Hail,2,2010,1,0,0,297827,Hail
2,Hail,2,2010,1,0,0,295703,Hail
2,Hail,2,2010,1,0,0,291803,Hail
2,Hail,2,2010,1,0,0,290218,Hail
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,275349,Storms
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,245997,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,242954,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,230789,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,223148,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,218115,Storms
2,Lightning,2,2010,1,0,0,216831,Lightning
6,Hail,2,2010,1,0,0,203663,Hail
3,Flooding,3,2010,1,0,0,194370,Flooding
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,191821,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,191213,Storms
2,Lightning,3,2010,1,0,0,174324,Lightning
6,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,147296,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,130924,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,129326,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,127627,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,124064,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,123417,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,119346,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,115225,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,103348,Storms
4,Tornado,3,2010,1,0,0,101941,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,101836,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,100599,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,97813,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,90394,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,89262,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,85829,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,85315,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,84261,Storms
2,Wind,1,2010,1,0,0,81986,Wind
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,80456,Storms
2,Hail,4,2010,1,0,0,76652,Hail
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,75257,Storms
3,Flooding,2,2010,1,0,0,74972,Flooding
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,69660,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,67973,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,67053,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,66502,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,66438,Storms
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,66153,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,65601,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,65227,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,65081,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,63946,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,62983,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,62843,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,62082,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,62057,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,61594,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,61315,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,60884,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,60700,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,60605,Storms
5,Tornado,3,2010,1,0,0,59920,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,58994,Storms
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,58741,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,58614,Storms
6,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,58170,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,58075,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,57885,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,52140,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,49976,Storms
6,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,49553,Storms
2,Hail,2,2010,1,0,0,48882,Hail
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,48878,Storms
2,Hail,4,2010,1,0,0,45939,Hail
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,45677,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,44507,Storms
2,Hail,2,2010,1,0,0,44108,Hail
3,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,42852,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,39671,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,33168,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,32924,Storms
3,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,32315,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,31872,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,31833,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,31681,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,31669,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,31526,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,30927,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,30857,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,30160,Storms
2,Wind,1,2010,1,0,0,29424,Wind
3,Flooding,3,2010,1,0,0,28986,Flooding
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,28898,Storms
4,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,28882,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,23453,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,23453,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,23375,Storms
3,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,17403,Storms
2,Hail,2,2010,1,0,0,17270,Hail
2,Hail,4,2010,1,0,0,17131,Hail
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,17093,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,16888,Storms
6,Severe Storm/Thunder Storm/ Wind,4,2010,1,0,0,16738,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,16558,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,16425,Storms
2,Hail,2,2010,1,0,0,16126,Hail
2,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,15939,Storms
2,Wind,3,2010,1,0,0,15208,Wind
3,Severe Storm/Thunder Storm/ Wind,1,2010,1,0,0,14995,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,14510,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2010,1,0,0,14498,Storms
2,Hail,2,2010,1,0,0,7733,Hail
6,Severe Storm/Thunder Storm/ Wind,2,2010,1,0,0,0,Storms
6,Tornado,1,2010,1,0,0,0,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,15682066,Storms
6,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8652814,Storms
3,Severe Storm/Thunder Storm,3,2011,1,0,0,2037108,Storms
5,Hail,2,2011,1,0,0,1561580,Hail
5,Lightning,3,2011,1,0,0,1422980,Lightning
3,Flooding,3,2011,1,0,0,1393707,Flooding
5,Hail,2,2011,1,0,0,1043378,Hail
5,Hail,2,2011,1,0,0,967384,Hail
5,Hail,2,2011,1,0,0,966433,Hail
5,Hail,2,2011,1,0,0,881593,Hail
2,Hail,2,2011,1,0,0,832539,Hail
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,808670,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,782533,Storms
5,Tornado,2,2011,1,0,0,751993,Storms
3,Flooding,3,2011,1,0,0,664148,Flooding
4,Hail,2,2011,1,0,0,640040,Hail
5,Hail,2,2011,1,0,0,630909,Hail
5,Hail,2,2011,1,0,0,595401,Hail
5,Hail,2,2011,1,0,0,573778,Hail
3,Flooding,3,2011,1,0,0,515982,Flooding
2,Hail,2,2011,1,0,0,504164,Hail
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,453066,Storms
2,Hail,2,2011,1,0,0,372125,Hail
3,Flooding,3,2011,1,0,0,347881,Flooding
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,344020,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,343259,Storms
5,Flooding,3,2011,1,0,0,325866,Flooding
3,Flooding,3,2011,1,0,0,319608,Flooding
2,Hail,2,2011,1,0,0,315042,Hail
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,301971,Storms
6,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,301172,Storms
5,Tornado,2,2011,1,0,0,300002,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,294783,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,285906,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,268700,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,264335,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,218510,Storms
6,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,205156,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,199640,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,192715,Storms
3,Hail,2,2011,1,0,0,190014,Hail
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,189767,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,188721,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,173217,Storms
2,Hail,2,2011,1,0,0,172786,Hail
2,Hail,2,2011,1,0,0,170060,Hail
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,165019,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,155730,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,151354,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,148057,Storms
5,Hail,2,2011,1,0,0,148041,Hail
2,Hail,2,2011,1,0,0,144253,Hail
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,136809,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,134615,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,129859,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,123138,Storms
6,Severe Storm/Thunder Storm/ Wind,1,2011,1,0,0,120449,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,116505,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,99962,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,96205,Storms
6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,95948,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,94208,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,93476,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,90860,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,90470,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,87655,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,86987,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,86542,Storms
4,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,85600,Storms
3,Flooding,3,2011,1,0,0,79933,Flooding
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,77579,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,75835,Storms
6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,75669,Storms
3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,75653,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,75384,Storms
2,Hail,2,2011,1,0,0,71603,Hail
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,69419,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,69038,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,67827,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,67649,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,66952,Storms
3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,65817,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,65424,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,64764,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,64435,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,63452,Storms
2,Hail,2,2011,1,0,0,61955,Hail
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,61397,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,61328,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,60339,Storms
6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,60098,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,59762,Storms
3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,59711,Storms
5,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,59387,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,59387,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,59292,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,58969,Storms
5,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,58785,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,58386,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,58335,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,57745,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,57701,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,51778,Storms
6,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,51593,Storms
5,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,51493,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,49800,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,49567,Storms
3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,49258,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,49210,Storms
6,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,48801,Storms
2,Hail,2,2011,1,0,0,48702,Hail
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,47451,Storms
2,Hail,2,2011,1,0,0,46077,Hail
2,Hail,2,2011,1,0,0,46005,Hail
2,Hail,2,2011,1,0,0,45934,Hail
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,45848,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,45701,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,44231,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,44074,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,43537,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,43508,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,43223,Storms
2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,43014,Storms
2,Hail,2,2011,1,0,0,42847,Hail
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,34791,Storms
5,Hail,2,2011,1,0,0,34677,Hail
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,34500,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,34284,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,34148,Storms
6,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,34084,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,34056,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,33628,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,33317,Storms
4,Hail,2,2011,1,0,0,33247,Hail
2,Hail,2,2011,1,0,0,32452,Hail
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,32284,Storms
4,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,31786,Storms
6,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,31199,Storms
6,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,30879,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,30743,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,30737,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,30166,Storms
2,Hail,2,2011,1,0,0,29820,Hail
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,29766,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,29481,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,29126,Storms
4,Severe Storm/Thunder Storm/ Wind,1,2011,1,0,0,28901,Storms
2,Hail,2,2011,1,0,0,25842,Hail
2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,17435,Storms
2,Hail,2,2011,1,0,0,17395,Hail
6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,17343,Storms
6,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,17251,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,17232,Storms
2,Hail,2,2011,1,0,0,17132,Hail
2,Hail,2,2011,1,0,0,17012,Hail
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,16971,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,16825,Storms
3,Severe Storm/Thunder Storm/ Wind,4,2011,1,0,0,16481,Storms
2,Hail,2,2011,1,0,0,16440,Hail
2,Hail,2,2011,1,0,0,16297,Hail
2,Hail,2,2011,1,0,0,16249,Hail
2,Hail,2,2011,1,0,0,16245,Hail
2,Hail,2,2011,1,0,0,16200,Hail
4,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,16004,Storms
2,Hail,2,2011,1,0,0,15955,Hail
2,Hail,2,2011,1,0,0,15936,Hail
2,Hail,3,2011,1,0,0,15893,Hail
2,Hail,2,2011,1,0,0,15855,Hail
2,Hail,2,2011,1,0,0,15771,Hail
2,Hail,3,2011,1,0,0,15771,Hail
2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,15685,Storms
2,Wind,4,2011,1,0,0,15637,Wind
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,15173,Storms
2,Hail,2,2011,1,0,0,15170,Hail
2,Hail,2,2011,1,0,0,15162,Hail
2,Hail,2,2011,1,0,0,15100,Hail
2,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,14984,Storms
2,Hail,2,2011,1,0,0,14766,Hail
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,14642,Storms
2,Hail,2,2011,1,0,0,14309,Hail
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8695,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8643,Storms
2,Hail,2,2011,1,0,0,8566,Hail
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8511,Storms
2,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8492,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8487,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8438,Storms
2,Hail,3,2011,1,0,0,8428,Hail
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8427,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2011,1,0,0,8392,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,8274,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,7988,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,7981,Storms
5,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,7979,Storms
2,Hail,3,2011,1,0,0,7968,Hail
4,Wind,4,2011,1,0,0,7550,Wind
2,Hail,2,2011,1,0,0,7350,Hail
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,7293,Storms
3,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,0,7236,Storms
2,Hail,3,2011,1,0,0,4272,Hail
2,Coastal,3,2011,1,24,0,0,Coastal
3,Lightning,2,2011,1,0,63,0,Lightning
3,Hail,2,2011,1,0,0,0,Hail
2,Coastal,2,2011,1,12,0,0,Coastal
5,Hail,2,2011,1,0,0,0,Hail
3,Hail,2,2011,1,0,0,0,Hail
2,Coastal,2,2011,1,0,12,0,Coastal
1,Severe Storm/Thunder Storm/ Wind,2,2011,1,0,12,0,Storms
5,Lightning,3,2012,1,0,0,20329397,Lightning
5,Hail,2,2012,1,0,0,1307980,Hail
3,Lightning,2,2012,1,0,0,790777,Lightning
5,Lightning,2,2012,1,0,0,508658,Lightning
3,Tornado,1,2012,1,0,0,501810,Storms
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,390831,Storms
6,Hail,3,2012,1,0,0,348522,Hail
1,Wind,2,2012,1,0,0,339771,Wind
4,Severe Storm/Thunder Storm/ Wind,2,2012,1,0,0,319829,Storms
4,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,315137,Storms
4,Tornado,2,2012,1,0,0,314313,Storms
3,Severe Storm/Thunder Storm/ Wind,3,2012,1,0,0,306133,Storms
6,Hail,3,2012,1,0,0,296020,Hail
6,Hail,3,2012,1,0,0,290281,Hail
4,Hail,2,2012,1,0,0,226509,Hail
3,Severe Storm/Thunder Storm/ Wind,1,2012,1,0,0,200191,Storms
